make,model,tran_type,eng_size_l,cyls,trans,fuel,fuel_cons_city,fuel_cons_hwy,fuel_cons_comb_lp100k,fuel_cons_comb_mpg,co2_emit,veh_class
LAMBORGHINI,VENENO ROADSTER,AM7,6.5,12,A,Z,22.1,13.9,18.4,15,423,4
LAND ROVER,LR2,AS6,2,4,A,Z,13.5,9.9,11.9,24,274,2
LAND ROVER,LR4,AS8,3,6,A,Z,16.2,12.1,14.3,20,329,9
LAND ROVER,RANGE ROVER,AS8,3,6,A,Z,13.9,10.4,12.3,23,283,9
LAND ROVER,RANGE ROVER SUPERCHARGED,AS8,5,8,A,Z,17.2,12.5,15.1,19,347,9
LAND ROVER,RANGE ROVER SUPERCHARGED,AS8,5,8,A,E,25,16.9,21.4,13,342,9
LAND ROVER,RANGE ROVER SUPERCHARGED LWB,AS8,5,8,A,Z,17.2,12.5,15.1,19,347,9
LAND ROVER,RANGE ROVER SUPERCHARGED LWB,AS8,5,8,A,E,25,16.9,21.4,13,342,9
LAND ROVER,RANGE ROVER EVOQUE,AS9,2,4,A,Z,11.3,7.9,9.7,29,223,2
LAND ROVER,RANGE ROVER EVOQUE COUPE,AS9,2,4,A,Z,11.3,7.9,9.7,29,223,2
LAND ROVER,RANGE ROVER SPORT,AS8,3,6,A,Z,14,10.5,12.4,23,285,9
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,AS8,5,8,A,Z,16.6,12.3,14.7,19,338,9
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,AS8,5,8,A,E,24,16.6,20.7,14,331,9
LEXUS,CT 200h,AV,1.8,4,A,X,5.5,5.9,5.7,50,131,1
LEXUS,ES 300h,AV6,2.5,4,A,X,5.8,6.1,5.9,48,136,3
LEXUS,ES 350,AS6,3.5,6,A,X,11.3,7.5,9.6,29,221,3
LEXUS,GS 350,AS8,3.5,6,A,Z,12.3,8.5,10.6,27,244,3
LEXUS,GS 350 AWD,AS6,3.5,6,A,Z,12.6,9.1,11,26,253,3
LEXUS,GS 450h,AV8,3.5,6,A,Z,8,6.9,7.5,38,172,3
LEXUS,GX 460,AS6,4.6,8,A,Z,15.7,11.7,13.9,20,320,9
LEXUS,IS 250,AS6,2.5,6,A,Z,11.1,7.8,9.6,29,221,1
LEXUS,IS 250 AWD,AS6,2.5,6,A,Z,11.8,8.7,10.4,27,239,1
LEXUS,IS 250 C,AS6,2.5,6,A,Z,11.2,7.8,9.6,29,221,6
LEXUS,IS 350,AS8,3.5,6,A,Z,12.3,8.5,10.6,27,244,1
LEXUS,IS 350 AWD,AS6,3.5,6,A,Z,12.6,9.1,11,26,253,1
LEXUS,IS 350 C,AS6,3.5,6,A,Z,12.2,8.7,10.6,27,244,6
LEXUS,LS 460,AS8,4.6,8,A,Z,14.4,9.6,12.3,23,283,3
LEXUS,LS 460 AWD,AS8,4.6,8,A,Z,15.2,10.2,12.9,22,297,3
LEXUS,LS 460 L AWD,AS8,4.6,8,A,Z,15.2,10.2,12.9,22,297,3
LEXUS,LS 600h L,AV8,5,8,A,Z,12.7,10.1,11.5,25,264,3
LEXUS,LX 570,AS6,5.7,8,A,Z,19,13.6,16.6,17,382,9
LEXUS,NX 200t AWD,AS6,2,4,A,Z,10.6,8.4,9.6,29,221,2
LEXUS,NX 200t AWD F SPORT,AS6,2,4,A,Z,10.8,8.8,9.9,29,228,2
LEXUS,NX 300h AWD,AV6,2.5,4,A,X,7.1,7.7,7.4,38,170,2
LEXUS,RC 350,AS8,3.5,6,A,Z,12.3,8.5,10.6,27,244,6
LEXUS,RC 350 AWD,AS6,3.5,6,A,Z,12.6,9.1,11,26,253,6
LEXUS,RC F,AS8,5,8,A,Z,15.2,9.5,12.6,22,290,6
LEXUS,RX 350 AWD,AS6,3.5,6,A,X,13.3,9.8,11.7,24,269,2
LEXUS,RX 350 AWD,AS8,3.5,6,A,X,12.7,9.1,11.1,25,255,2
LEXUS,RX 450h AWD,AV6,3.5,6,A,Z,8,8.5,8.2,34,189,2
LINCOLN,MKC AWD,AS6,2,4,A,X,12.4,9,10.9,26,251,2
LINCOLN,MKC AWD,AS6,2.3,4,A,X,12.9,9.2,11.2,25,258,2
LINCOLN,MKS AWD,AS6,3.5,6,A,X,13.9,9.5,11.9,24,274,7
LINCOLN,MKS AWD,AS6,3.7,6,A,X,13.1,9,11.2,25,258,7
LINCOLN,MKT AWD,AS6,3.5,6,A,X,14.6,10.4,12.8,22,294,9
LINCOLN,MKT LIVERY,AS6,2,4,A,X,11.5,8.4,10.1,28,232,14
LINCOLN,MKT LIVERY AWD,A6,3.7,6,A,X,14.1,10,12.2,23,281,14
LINCOLN,MKX AWD,AS6,3.7,6,A,X,13.7,10.3,12.1,23,278,2
LINCOLN,MKZ,AS6,2,4,A,X,10.5,7,8.9,32,205,3
LINCOLN,MKZ AWD,AS6,3.7,6,A,X,13.1,9.2,11.3,25,260,3
LINCOLN,MKZ HYBRID,AV,2,4,A,X,5.7,6,5.8,49,133,3
LINCOLN,NAVIGATOR 4X4,AS6,3.5,6,A,X,16.2,11.8,14.2,20,327,9
LINCOLN,NAVIGATOR L 4X4,AS6,3.5,6,A,X,16.1,12.3,14.4,20,331,9
MASERATI,GHIBLI,AS8,3,6,A,Z,15.2,9.6,12.7,22,292,3
MASERATI,GHIBLI AWD,AS8,3,6,A,Z,15.6,9.5,12.8,22,294,3
MASERATI,GRANTURISMO,AS6,4.7,8,A,Z,18.2,11.4,15.1,19,347,6
MASERATI,GRANTURISMO CONVERTIBLE,AS6,4.7,8,A,Z,18.2,11.6,15.2,19,350,6
MASERATI,QUATTROPORTE GTS,AS8,3.8,8,A,Z,17.5,10.7,14.5,19,334,7
MASERATI,QUATTROPORTE SQ4,AS8,3,6,A,Z,15.7,9.7,13,22,299,7
MAZDA,CX-5,AS6,2,4,A,X,8.9,7.3,8.2,34,189,2
MAZDA,CX-5,M6,2,4,M,X,9,6.8,8,35,184,2
MAZDA,CX-5,AS6,2.5,4,A,X,9.6,7.4,8.6,33,198,2
MAZDA,CX-5 4WD,AS6,2,4,A,X,9.3,7.6,8.5,33,196,2
MAZDA,CX-5 4WD,AS6,2.5,4,A,X,9.9,7.9,9,31,207,2
MAZDA,CX-9,AS6,3.7,6,A,X,14.2,10,12.3,23,283,2
MAZDA,CX-9 4WD,AS6,3.7,6,A,X,14.3,10.6,12.7,22,292,2
MAZDA,MAZDA3 4-DOOR,AS6,2,4,A,X,7.9,5.7,6.9,41,159,1
MAZDA,MAZDA3 4-DOOR (SIL),M6,2,4,M,X,8,5.8,7,40,161,1
MAZDA,MAZDA3 4-DOOR,AS6,2.5,4,A,X,8.4,6.1,7.4,38,170,1
MAZDA,MAZDA3 4-DOOR (i-ELOOP),AS6,2.5,4,A,X,8.2,5.9,7.2,39,166,1
MAZDA,MAZDA3 4-DOOR (SIL),M6,2.5,4,M,X,9.3,6.4,8,35,184,1
MAZDA,MAZDA3 5-DOOR,AS6,2,4,A,X,8,5.9,7,40,161,3
MAZDA,MAZDA3 5-DOOR (SIL),M6,2,4,M,X,8.2,5.9,7.1,40,163,3
MAZDA,MAZDA3 5-DOOR,AS6,2.5,4,A,X,8.7,6.5,7.7,37,177,3
MAZDA,MAZDA3 5-DOOR (i-ELOOP),AS6,2.5,4,A,X,8.2,6,7.2,39,166,3
MAZDA,MAZDA3 5-DOOR (SIL),M6,2.5,4,M,X,9.2,6.6,8.1,35,186,3
MAZDA,MAZDA5,AS5,2.5,4,A,X,10.7,8.2,9.6,29,221,13
MAZDA,MAZDA5,M6,2.5,4,M,X,11.1,8.3,9.8,29,225,13
MAZDA,MAZDA6,AS6,2.5,4,A,X,8.8,6.1,7.6,37,175,3
MAZDA,MAZDA6,M6,2.5,4,M,X,9.4,6.4,8.1,35,186,3
MAZDA,MAZDA6 (i-ELOOP),AS6,2.5,4,A,X,8.4,5.9,7.3,39,168,3
MAZDA,MX-5,AS6,2,4,A,Z,11.5,8.5,10.1,28,232,4
MAZDA,MX-5,M5,2,4,M,Z,10.5,8.5,9.6,29,221,4
MAZDA,MX-5,M6,2,4,M,Z,11.1,8.4,9.9,29,228,4
MERCEDES-BENZ,B 250,AS7,2,4,A,Z,9.2,6.6,8,35,184,8
MERCEDES-BENZ,B 250 4MATIC,AS7,2,4,A,Z,10,7.5,8.9,32,205,8
MERCEDES-BENZ,C 250 COUPE,AS7,1.8,4,A,Z,10.9,7.5,9.4,30,216,6
MERCEDES-BENZ,C 300 4MATIC,AS7,2,4,A,Z,10.1,7.8,9,31,207,1
MERCEDES-BENZ,C 350 4MATIC COUPE,AS7,3.5,6,A,Z,12.1,8.7,10.6,27,244,6
MERCEDES-BENZ,C 350 COUPE,AS7,3.5,6,A,Z,12.1,8.6,10.5,27,242,6
MERCEDES-BENZ,C 400 4MATIC,AS7,3,6,A,Z,11.1,8.4,9.9,29,228,1
MERCEDES-BENZ,C 63 AMG COUPE,AS7,6.2,8,A,Z,17.9,12.3,15.4,18,354,6
MERCEDES-BENZ,CLA 250,AS7,2,4,A,Z,9.4,6.4,8.1,35,186,6
MERCEDES-BENZ,CLA 250 4MATIC,AS7,2,4,A,Z,9.9,7.4,8.8,32,202,6
MERCEDES-BENZ,CLA 45 AMG,AS7,2,4,A,Z,10.2,7.7,9.1,31,209,1
MERCEDES-BENZ,CLS 400 4MATIC,AS7,3,6,A,Z,12.1,8.5,10.5,27,242,1
MERCEDES-BENZ,CLS 550 4MATIC,AS7,4.7,8,A,Z,14.5,10.1,12.5,23,288,1
MERCEDES-BENZ,CLS 63 AMG 4MATIC,AS7,5.5,8,A,Z,15.1,10.8,13.1,22,301,1
MERCEDES-BENZ,E 250 BLUETEC 4MATIC,AS7,2.1,4,A,D,8.6,5.9,7.4,38,200,3
MERCEDES-BENZ,E 300 4MATIC,AS7,3.5,6,A,Z,11.9,8.2,10.2,28,235,3
MERCEDES-BENZ,E 400 4MATIC,AS7,3,6,A,Z,12,8.5,10.4,27,239,3
MERCEDES-BENZ,E 400 4MATIC WAGON,AS7,3.5,6,A,Z,12.4,8.8,10.8,26,248,15
MERCEDES-BENZ,E 400 CABRIOLET,AS7,3.5,6,A,Z,11.5,8.1,10,28,230,6
MERCEDES-BENZ,E 400 COUPE,AS7,3.5,6,A,Z,11.8,8.3,10.2,28,235,6
MERCEDES-BENZ,E 550 4MATIC,AS7,4.7,8,A,Z,12.9,9.6,11.4,25,262,3
MERCEDES-BENZ,E 550 CABRIOLET,AS7,4.7,8,A,Z,13.7,9.2,11.7,24,269,6
MERCEDES-BENZ,E 550 COUPE,AS7,4.7,8,A,Z,13.3,8.9,11.4,25,262,6
MERCEDES-BENZ,E 63 AMG S 4MATIC,AS7,5.5,8,A,Z,15.3,10.8,13.3,21,306,3
MERCEDES-BENZ,E 63 AMG S 4MATIC WAGON,AS7,5.5,8,A,Z,15.2,11,13.3,21,306,15
MERCEDES-BENZ,G 550,AS7,5.5,8,A,Z,19.9,16.1,18.2,16,419,9
MERCEDES-BENZ,G 63 AMG,AS7,5.5,8,A,Z,20,16.6,18.5,15,426,9
MERCEDES-BENZ,GL 350 BLUETEC 4MATIC,AS7,3,6,A,D,13.6,10,12,24,324,9
MERCEDES-BENZ,GL 450 4MATIC,AS7,3,6,A,Z,15.2,12.6,14,20,322,9
MERCEDES-BENZ,GL 550 4MATIC,AS7,4.7,8,A,Z,17.5,13.2,15.6,18,359,9
MERCEDES-BENZ,GL 63 AMG,AS7,5.5,8,A,Z,18.2,14,16.3,17,375,9
MERCEDES-BENZ,GLA 250 4MATIC,AS7,2,4,A,Z,9.8,7.4,8.7,32,200,2
MERCEDES-BENZ,GLA 45 AMG 4MATIC,AS7,2,4,A,Z,10.5,8.1,9.4,30,216,15
MERCEDES-BENZ,GLK 250 BLUETEC 4MATIC,AS7,2.1,4,A,D,9.6,7,8.5,33,230,2
MERCEDES-BENZ,GLK 350 4MATIC,AS7,3.5,6,A,Z,12.6,9.6,11.2,25,258,2
MERCEDES-BENZ,ML 350 BLUETEC 4MATIC,AS7,3,6,A,D,11.8,8.5,10.3,27,278,9
MERCEDES-BENZ,ML 400 4MATIC,AS7,3,6,A,Z,13.3,10.4,12,24,276,9
MERCEDES-BENZ,ML 550 4MATIC,AS7,4.7,8,A,Z,16.3,11.8,14.2,20,327,9
MERCEDES-BENZ,ML 63 AMG 4MATIC,AS7,5.5,8,A,Z,17.3,13.5,15.6,18,359,9
MERCEDES-BENZ,S 400 4MATIC,AS7,4.7,6,A,Z,12.6,8.6,10.8,26,248,3
MERCEDES-BENZ,S 550 4MATIC COUPE,AS7,4.7,8,A,Z,14.4,9.8,12.3,23,283,1
MERCEDES-BENZ,S 550 4MATIC LWB,AS7,4.7,8,A,Z,14.8,9.8,12.5,23,288,7
MERCEDES-BENZ,S 550 4MATIC SWB,AS7,4.7,8,A,Z,14.7,9.1,12.2,23,281,3
MERCEDES-BENZ,S 600,AS7,6,12,A,Z,18.1,11,14.9,19,343,7
MERCEDES-BENZ,S 63 AMG 4MATIC,AS7,5.5,8,A,Z,15.7,10.1,13.2,21,304,7
MERCEDES-BENZ,S 63 AMG COUPE,AS7,5.5,8,A,Z,15.7,10.1,13.2,21,304,1
MERCEDES-BENZ,S 65 AMG,AS7,6,12,A,Z,18.5,11.8,15.5,18,357,7
MERCEDES-BENZ,S 65 AMG COUPE,AS7,6,12,A,Z,18,11.3,15,19,345,1
MERCEDES-BENZ,SL 550,AS7,4.7,8,A,Z,13.8,9.5,11.9,24,274,4
MERCEDES-BENZ,SL 63 AMG,AS7,5.5,8,A,Z,14.7,9.5,12.4,23,285,4
MERCEDES-BENZ,SL 65 AMG,AS7,6,12,A,Z,16.7,11.2,14.2,20,327,4
MERCEDES-BENZ,SLK 250,AS7,1.8,4,A,Z,10.4,7.2,9,31,207,4
MERCEDES-BENZ,SLK 250,M6,1.8,4,M,Z,10.4,7.2,9,31,207,4
MERCEDES-BENZ,SLK 350,AS7,3.5,6,A,Z,11.1,8.1,9.8,29,225,4
MERCEDES-BENZ,SLK 55 AMG,AS7,5.5,8,A,Z,12.4,8.5,10.6,27,244,4
MERCEDES-BENZ,SLS AMG GT COUPE,AM7,6.2,8,A,Z,18.1,12.6,15.6,18,359,4
MERCEDES-BENZ,SLS AMG GT ROADSTER,AM7,6.2,8,A,Z,18.1,12.6,15.6,18,359,4
MINI,COOPER 3 DOOR,AS6,1.5,3,A,Z,8.5,6.3,7.5,38,172,6
MINI,COOPER 3 DOOR,M6,1.5,3,M,Z,8.1,5.9,7.1,40,163,6
MINI,COOPER 5 DOOR,AS6,1.5,3,A,Z,8.5,6.3,7.5,38,172,6
MINI,COOPER 5 DOOR,M6,1.5,3,M,Z,8.2,5.9,7.2,39,166,6
MINI,COOPER CONVERTIBLE,AS6,1.6,4,A,Z,8.6,6.5,7.7,37,177,5
MINI,COOPER CONVERTIBLE,M6,1.6,4,M,Z,8.4,6.4,7.5,38,172,5
MINI,COOPER COUNTRYMAN,AS6,1.6,4,A,Z,9.4,7.9,8.7,32,200,1
MINI,COOPER COUNTRYMAN,M6,1.6,4,M,Z,8.4,6.4,7.5,38,172,1
MINI,COOPER COUPE,AS6,1.6,4,A,Z,8.5,6.5,7.6,37,175,4
MINI,COOPER COUPE,M6,1.6,4,M,Z,8,6.4,7.3,39,168,4
MINI,COOPER PACEMAN,AS6,1.6,4,A,Z,9.4,7.9,8.7,32,200,1
MINI,COOPER PACEMAN,M6,1.6,4,M,Z,8.4,6.4,7.5,38,172,1
MINI,COOPER ROADSTER,AS6,1.6,4,A,Z,8.6,6.5,7.7,37,177,4
MINI,COOPER ROADSTER,M6,1.6,4,M,Z,8.4,6.4,7.5,38,172,4
MINI,COOPER S 3 DOOR,AS6,2,4,A,Z,9.2,7,8.2,34,189,6
MINI,COOPER S 3 DOOR,M6,2,4,M,Z,10,7,8.6,33,198,6
MINI,COOPER S 5 DOOR,AS6,2,4,A,Z,9.2,7,8.2,34,189,6
MINI,COOPER S 5 DOOR,M6,2,4,M,Z,10,7,8.6,33,198,6
MINI,COOPER S CONVERTIBLE,AS6,1.6,4,A,Z,9.2,6.8,8.1,35,186,5
MINI,COOPER S CONVERTIBLE,M6,1.6,4,M,Z,9.1,6.8,8.1,35,186,5
MINI,COOPER S COUNTRYMAN ALL4,AS6,1.6,4,A,Z,10.1,7.8,9,31,207,1
MINI,COOPER S COUNTRYMAN ALL4,M6,1.6,4,M,Z,9.5,7.7,8.7,32,200,1
MINI,COOPER S COUPE,AS6,1.6,4,A,Z,9.2,6.8,8.1,35,186,4
MINI,COOPER S COUPE,M6,1.6,4,M,Z,9.1,6.8,8.1,35,186,4
MINI,COOPER S PACEMAN ALL4,AS6,1.6,4,A,Z,10.1,7.8,9,31,207,1
MINI,COOPER S PACEMAN ALL4,M6,1.6,4,M,Z,9.5,7.7,8.7,32,200,1
MINI,COOPER S ROADSTER,AS6,1.6,4,A,Z,9.2,6.8,8.1,35,186,4
MINI,COOPER S ROADSTER,M6,1.6,4,M,Z,9.1,6.8,8.1,35,186,4
MINI,JOHN COOPER WORKS,AS6,2,4,A,Z,9.3,7.3,8.4,34,193,6
MINI,JOHN COOPER WORKS,M6,2,4,M,Z,10.4,7.7,9.2,31,212,6
MINI,JOHN COOPER WORKS CONVERTIBLE,AS6,1.6,4,A,Z,9.2,6.8,8.1,35,186,5
MINI,JOHN COOPER WORKS CONVERTIBLE,M6,1.6,4,M,Z,9.1,6.8,8.1,35,186,5
MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,AS6,1.6,4,A,Z,10.1,7.8,9,31,207,1
MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,M6,1.6,4,M,Z,9.5,7.7,8.7,32,200,1
MINI,JOHN COOPER WORKS COUPE,AS6,1.6,4,A,Z,9.2,6.8,8.1,35,186,4
MINI,JOHN COOPER WORKS COUPE,M6,1.6,4,M,Z,9.1,6.8,8.1,35,186,4
MINI,JOHN COOPER WORKS PACEMAN ALL4,AS6,1.6,4,A,Z,10.1,7.8,9,31,207,1
MINI,JOHN COOPER WORKS PACEMAN ALL4,M6,1.6,4,M,Z,9.5,7.7,8.7,32,200,1
MINI,JOHN COOPER WORKS ROADSTER,AS6,1.6,4,A,Z,9.2,6.8,8.1,35,186,4
MINI,JOHN COOPER WORKS ROADSTER,M6,1.6,4,M,Z,9.1,6.8,8.1,35,186,4
MITSUBISHI,LANCER,AV6,2,4,A,X,9.2,6.9,8.2,34,189,1
MITSUBISHI,LANCER,M5,2,4,M,X,9.6,6.9,8.4,34,193,1
MITSUBISHI,LANCER AWD,AV6,2.4,4,A,X,10.5,8.2,9.5,30,219,1
MITSUBISHI,LANCER EVOLUTION,AM6,2,4,A,Z,14.2,10.5,12.5,23,288,1
MITSUBISHI,LANCER EVOLUTION,M5,2,4,M,Z,14,10.3,12.3,23,283,1
MITSUBISHI,LANCER RALLIART,AM6,2,4,A,Z,13.4,9.4,11.6,24,267,1
MITSUBISHI,LANCER SPORTBACK,AV6,2,4,A,X,9.6,7.3,8.6,33,198,8
MITSUBISHI,LANCER SPORTBACK,M5,2,4,M,X,9.8,7.1,8.6,33,198,8
MITSUBISHI,MIRAGE,AV,1.2,3,A,X,6.4,5.3,5.9,48,136,1
MITSUBISHI,MIRAGE,M5,1.2,3,M,X,7,5.5,6.4,44,147,1
MITSUBISHI,OUTLANDER,AV6,2.4,4,A,X,9.5,7.5,8.6,33,198,2
MITSUBISHI,OUTLANDER 4WD,AV6,2.4,4,A,X,9.9,8.1,9.1,31,209,2
MITSUBISHI,OUTLANDER 4WD,AS6,3,6,A,Z,11.5,8.4,10.1,28,232,2
MITSUBISHI,RVR,AV6,2,4,A,X,9.3,7.3,8.4,34,193,2
MITSUBISHI,RVR,M5,2,4,M,X,9.9,7.6,8.8,32,202,2
MITSUBISHI,RVR 4WD,AV6,2,4,A,X,9.6,7.7,8.8,32,202,2
MITSUBISHI,RVR 4WD,AV6,2.4,4,A,X,10.4,8.5,9.6,29,221,2
NISSAN,370Z COUPE,AS7,3.7,6,A,Z,12.6,9.2,11.1,25,255,4
NISSAN,370Z COUPE,M6,3.7,6,M,Z,13.3,9.3,11.5,25,264,4
NISSAN,370Z ROADSTER,AS7,3.7,6,A,Z,13,9.6,11.5,25,264,4
NISSAN,370Z ROADSTER,M6,3.7,6,M,Z,13.6,9.7,11.8,24,271,4
NISSAN,ALTIMA,AV,2.5,4,A,X,8.7,6.2,7.6,37,175,3
NISSAN,ALTIMA,AV,3.5,6,A,X,10.3,7.4,9,31,207,3
NISSAN,ARMADA 4WD,A5,5.6,8,A,X,19.2,13.4,16.6,17,382,9
NISSAN,FRONTIER,A5,2.5,4,A,X,13.7,10.6,12.3,23,283,16
NISSAN,FRONTIER,M5,2.5,4,M,X,12.2,10.2,11.3,25,260,16
NISSAN,FRONTIER,A5,4,6,A,X,14.8,10.3,12.7,22,292,16
NISSAN,FRONTIER 4WD,A5,4,6,A,X,15.7,11.3,13.7,21,315,16
NISSAN,FRONTIER 4WD,M6,4,6,M,X,15,11.2,13.3,21,306,16
NISSAN,GT-R,AM6,3.8,6,A,Z,14.3,10.5,12.6,22,290,6
NISSAN,JUKE,AV7,1.6,4,A,X,8.5,7.2,7.9,36,182,8
NISSAN,JUKE,M6,1.6,4,M,X,8.4,6.9,7.7,37,177,8
NISSAN,JUKE AWD,AV7,1.6,4,A,X,8.8,7.5,8.2,34,189,8
NISSAN,JUKE NISMO RS,M6,1.6,4,M,Z,8.9,7.5,8.3,34,191,8
NISSAN,JUKE NISMO RS AWD,AV8,1.6,4,A,Z,9.4,8.1,8.8,32,202,8
NISSAN,MICRA,A4,1.6,4,A,X,8.8,6.6,7.8,36,179,1
NISSAN,MICRA,M5,1.6,4,M,X,8.6,6.6,7.7,37,177,1
NISSAN,MURANO,AV7,3.5,6,A,X,11,8.2,9.8,29,225,15
NISSAN,MURANO AWD,AV7,3.5,6,A,X,11.2,8.3,9.9,29,228,15
NISSAN,NV200 CARGO VAN,AV,2,4,A,X,9.7,9,9.4,30,216,14
NISSAN,PATHFINDER,AV,3.5,6,A,X,11.9,8.6,10.4,27,239,2
NISSAN,PATHFINDER 4WD,AV,3.5,6,A,X,12.1,8.9,10.7,26,246,2
NISSAN,PATHFINDER 4WD PLATINUM,AV,3.5,6,A,X,12.7,9,11,26,253,2
NISSAN,PATHFINDER HYBRID 4WD,AV,2.5,4,A,X,9.1,8.5,8.8,32,202,9
NISSAN,QUEST,AV,3.5,6,A,X,12,8.7,10.5,27,242,13
NISSAN,ROGUE,AV,2.5,4,A,X,9.2,7.2,8.3,34,191,2
NISSAN,ROGUE AWD,AV,2.5,4,A,X,9.5,7.4,8.5,33,196,2
NISSAN,TITAN,A5,5.6,8,A,X,18.4,13.3,16.1,18,370,12
NISSAN,TITAN 4WD,A5,5.6,8,A,X,19.7,14.3,17.2,16,396,12
NISSAN,SENTRA,AV,1.8,4,A,X,8,6.1,7.2,39,166,3
NISSAN,SENTRA,M6,1.8,4,M,X,8.9,6.6,7.9,36,182,3
NISSAN,VERSA,AV,1.6,4,A,X,7.5,6,6.8,42,156,1
NISSAN,VERSA,M5,1.6,4,M,X,8.6,6.5,7.7,37,177,1
NISSAN,XTERRA 4WD,A5,4,6,A,X,16,12,14.2,20,327,2
NISSAN,XTERRA 4WD,M6,4,6,M,X,16,12.3,14.4,20,331,2
PORSCHE,911 CARRERA,AM7,3.4,6,A,Z,11.6,8.4,10.1,28,232,5
PORSCHE,911 CARRERA,M7,3.4,6,M,Z,12.3,8.6,10.6,27,244,5
PORSCHE,911 CARRERA CABRIOLET,AM7,3.4,6,A,Z,11.5,8.3,10.1,28,232,5
PORSCHE,911 CARRERA CABRIOLET,M7,3.4,6,M,Z,12.3,8.7,10.7,26,246,5
PORSCHE,911 CARRERA 4,AM7,3.4,6,A,Z,11.6,8.5,10.2,28,235,5
PORSCHE,911 CARRERA 4,M7,3.4,6,M,Z,12.3,8.7,10.7,26,246,5
PORSCHE,911 CARRERA 4 CABRIOLET,AM7,3.4,6,A,Z,11.9,8.7,10.5,27,242,5
PORSCHE,911 CARRERA 4 CABRIOLET,M7,3.4,6,M,Z,12.5,9,10.9,26,251,5
PORSCHE,911 CARRERA 4 GTS,AM7,3.8,6,A,Z,12.6,9.2,11.1,25,255,5
PORSCHE,911 CARRERA 4 GTS,M7,3.8,6,M,Z,13,9.2,11.3,25,260,5
PORSCHE,911 CARRERA 4 GTS CABRIOLET,AM7,3.8,6,A,Z,13.1,9.4,11.4,25,262,5
PORSCHE,911 CARRERA 4 GTS CABRIOLET,M7,3.8,6,M,Z,13.4,9.3,11.6,24,267,5
PORSCHE,911 CARRERA 4S,AM7,3.8,6,A,Z,12.2,8.9,10.7,26,246,5
PORSCHE,911 CARRERA 4S,M7,3.8,6,M,Z,12.6,8.9,11,26,253,5
PORSCHE,911 CARRERA 4S CABRIOLET,AM7,3.8,6,A,Z,12.5,9,11,26,253,5
PORSCHE,911 CARRERA 4S CABRIOLET,M7,3.8,6,M,Z,12.9,9.2,11.2,25,258,5
PORSCHE,911 CARRERA GTS,AM7,3.8,6,A,Z,12.6,9,11,26,253,5
PORSCHE,911 CARRERA GTS,M7,3.8,6,M,Z,12.9,9,11.2,25,258,5
PORSCHE,911 CARRERA GTS CABRIOLET,AM7,3.8,6,A,Z,12.6,9.2,11.1,25,255,5
PORSCHE,911 CARRERA GTS CABRIOLET,M7,3.8,6,M,Z,13.4,9.3,11.6,24,267,5
PORSCHE,911 CARRERA S,AM7,3.8,6,A,Z,11.9,8.7,10.5,27,242,5
PORSCHE,911 CARRERA S,M7,3.8,6,M,Z,12.4,8.7,10.7,26,246,5
PORSCHE,911 CARRERA S CABRIOLET,AM7,3.8,6,A,Z,12.2,8.7,10.6,27,244,5
PORSCHE,911 CARRERA S CABRIOLET,M7,3.8,6,M,Z,12.5,8.9,10.9,26,251,5
PORSCHE,911 GT3,AM7,3.8,6,A,Z,16,11.5,14,20,322,4
PORSCHE,911 TARGA 4,AM7,3.4,6,A,Z,12.3,8.9,10.8,26,248,5
PORSCHE,911 TARGA 4,M7,3.4,6,M,Z,12.9,9,11.1,25,255,5
PORSCHE,911 TARGA 4S,AM7,3.8,6,A,Z,12.8,9.3,11.2,25,258,5
PORSCHE,911 TARGA 4S,M7,3.8,6,M,Z,13.1,9.2,11.4,25,262,5
PORSCHE,911 TURBO,AM7,3.8,6,A,Z,13.7,9.6,11.9,24,274,5
PORSCHE,911 TURBO CABRIOLET,AM7,3.8,6,A,Z,13.7,9.6,11.9,24,274,5
PORSCHE,911 TURBO S,AM7,3.8,6,A,Z,13.7,9.6,11.9,24,274,5
PORSCHE,911 TURBO S CABRIOLET,AM7,3.8,6,A,Z,13.7,9.6,11.9,24,274,5
PORSCHE,BOXSTER,AM7,2.7,6,A,Z,10.7,7.4,9.2,31,212,4
PORSCHE,BOXSTER,M6,2.7,6,M,Z,11.5,7.9,9.9,29,228,4
PORSCHE,BOXSTER GTS,AM7,3.4,6,A,Z,10.9,7.7,9.5,30,218,4
PORSCHE,BOXSTER GTS,M6,3.4,6,M,Z,12.1,8.9,10.7,26,246,4
PORSCHE,BOXSTER S,AM7,3.4,6,A,Z,11.3,7.9,9.8,29,225,4
PORSCHE,BOXSTER S,M6,3.4,6,M,Z,11.9,8.6,10.4,27,239,4
PORSCHE,CAYENNE DIESEL (modified),A8,3,6,A,D,11.8,8.1,10.2,28,277,9
PORSCHE,CAYENNE S,A8,3.6,6,A,Z,14.3,9.6,12.2,23,286,9
PORSCHE,CAYENNE TURBO,A8,4.8,8,A,Z,16.7,11.2,14.2,20,327,9
PORSCHE,CAYMAN,AM7,2.7,6,A,Z,10.7,7.4,9.2,31,212,4
PORSCHE,CAYMAN,M6,2.7,6,M,Z,11.5,7.9,9.9,29,228,4
